Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy,DerivCO2
2023,5,12,11,25,24,749,24,57,70,528,4,7,1,0,0,-2.33
2023,5,12,11,30,24,749,24,57,69,523.67,4,7,1,0,0,-4.33
2023,5,12,11,35,24,749,24,57,70,519,4,7,1,0,0,-4.67
2023,5,12,11,40,24,749,23,56,68,516.33,4,7,1,0,0,-2.67
2023,5,12,11,45,24,749,23,55,66,507.5,4,7,1,0,0,-8.83
2023,5,12,11,50,24,749,23,54,65,502.33,4,7,1,0,0,-5.17
2023,5,12,11,55,24,749,23,52,63,495.5,4,7,1,0,0,-6.83
2023,5,12,12,0,23.9,749,23,52,62,491.33,4,7,1,0,0,-4.17
2023,5,12,12,5,23.9,749,23,52,62,487.5,4,7,1,0,0,-3.83
2023,5,12,12,10,23.9,749,23,51,61,484,4,7,1,0,0,-3.5
2023,5,12,12,15,23.8,749,23,54,64,481.5,4,7,1,0,0,-2.5
2023,5,12,12,20,23.8,749,23,54,66,482.67,4,7,1,0,0,1.17
2023,5,12,12,25,23.8,749,23,52,62,486,4,7,1,0,0,3.33
2023,5,12,12,30,23.8,749,23,51,60,488.67,4,7,1,0,0,2.67
2023,5,12,12,35,23.8,749,23,50,57,485,4,7,1,0,0,-3.67
2023,5,12,12,40,23.8,749,23,49,58,479.33,4,7,1,0,0,-5.67
2023,5,12,12,45,23.7,749,23,46,55,477.5,4,7,1,0,0,-1.83
2023,5,12,12,50,23.7,749,23,47,55,473.33,4,7,1,0,0,-4.17
2023,5,12,12,55,23.6,749,23,45,52,471.5,4,7,1,0,0,-1.83
2023,5,12,13,0,23.6,749,23,45,54,467.67,4,6,1,0,0,-3.83
2023,5,12,13,5,23.6,749,23,45,53,465,4,6,1,0,0,-2.67
2023,5,12,13,10,23.6,749,23,44,54,463.33,4,6,1,0,0,-1.67
2023,5,12,13,15,23.6,749,23,44,50,462,4,6,1,0,0,-1.33
2023,5,12,13,20,23.5,749,23,46,54,462,4,6,1,0,0,0
2023,5,12,13,25,23.5,749,23,43,50,462,4,6,1,0,0,0
2023,5,12,13,30,23.6,749,23,44,53,465,4,6,1,0,0,3
2023,5,12,13,35,23.6,749,23,44,51,467,4,6,1,0,0,2
2023,5,12,13,40,23.6,749,23,43,49,468.67,4,6,1,0,0,1.67
2023,5,12,13,45,23.7,749,23,46,54,476,4,6,1,0,0,7.33
2023,5,12,13,50,23.7,749,23,45,54,478.33,4,6,1,0,0,2.33
2023,5,12,13,55,23.8,749,23,44,54,480.5,4,6,1,0,0,2.17
2023,5,12,14,5,23.9,749,23,42,49,481.5,4,5,1,0,0,1
2023,5,12,14,10,23.9,749,23,42,49,483.33,4,5,1,0,0,1.83
2023,5,12,14,15,23.9,749,23,42,50,483,4,5,0,0,1,-0.33
2023,5,12,14,20,23.9,749,23,41,49,491,4,5,0,0,1,8
2023,5,12,14,25,23.9,749,23,38,46,528,4,5,1,0,0,37
2023,5,12,14,30,23.9,749,23,41,48,520.33,4,5,1,0,0,-7.67
2023,5,12,14,35,23.9,749,23,40,48,511,4,5,1,0,0,-9.33
2023,5,12,14,40,23.9,749,23,38,46,502.33,4,5,1,0,0,-8.67
2023,5,12,14,45,23.8,749,22,35,44,494,4,5,1,0,0,-8.33
2023,5,12,14,50,23.8,749,22,34,41,485.67,4,5,1,0,0,-8.33
2023,5,12,14,55,23.8,749,22,32,40,480,4,5,1,0,0,-5.67
2023,5,12,15,0,23.7,749,22,28,34,471.33,4,5,1,0,0,-8.67
2023,5,12,15,5,23.6,749,22,28,32,466,4,5,1,0,0,-5.33
2023,5,12,15,10,23.6,749,22,26,34,460.67,4,5,1,0,0,-5.33
2023,5,12,15,15,23.6,749,22,25,32,459.5,4,5,1,0,0,-1.17
2023,5,12,15,20,23.6,749,22,25,31,456.67,4,5,1,0,0,-2.83
2023,5,12,15,25,23.5,749,22,24,29,452.5,4,5,1,0,0,-4.17
2023,5,12,15,30,23.5,749,22,23,28,449.33,4,5,1,0,0,-3.17
2023,5,12,15,35,23.5,749,22,22,28,448.5,4,5,1,0,0,-0.83
2023,5,12,15,40,23.5,749,22,22,27,446.33,4,5,1,0,0,-2.17
2023,5,12,15,45,23.5,749,22,22,27,446.5,4,5,1,0,0,0.17
2023,5,12,15,50,23.5,749,22,22,27,444,4,5,1,0,0,-2.5
2023,5,12,15,55,23.5,749,22,24,28,444.5,4,5,1,0,0,0.5
2023,5,12,16,0,23.5,749,21,24,27,446.67,4,4,1,0,0,2.17
2023,5,12,16,5,23.4,749,21,22,28,447.5,4,4,1,0,0,0.83
2023,5,12,16,10,23.4,749,21,22,26,446,4,4,1,0,0,-1.5
2023,5,12,16,15,23.4,749,21,22,27,444.5,4,4,1,0,0,-1.5
2023,5,12,16,20,23.3,749,21,21,24,442.33,4,4,1,0,0,-2.17
2023,5,12,16,25,23.2,749,21,20,23,441,4,4,1,0,0,-1.33
2023,5,12,16,30,23.1,749,21,19,23,440.67,4,4,1,0,0,-0.33
2023,5,12,16,35,23,749,21,21,25,442.5,4,4,1,0,0,1.83
2023,5,12,16,40,22.9,749,21,19,23,444.67,4,4,1,0,0,2.17
2023,5,12,16,45,22.9,749,21,18,22,447,4,4,1,0,0,2.33
2023,5,12,16,50,22.8,749,21,17,20,449,4,4,1,0,0,2
2023,5,12,16,55,22.8,749,21,18,24,454,4,4,1,0,0,5
2023,5,12,17,5,22.7,749,21,18,22,465.5,4,3,1,0,0,11.5
2023,5,12,17,10,22.7,749,21,16,21,473,4,3,1,0,0,7.5
2023,5,12,17,15,22.7,749,21,16,18,485.5,4,3,1,0,0,12.5
2023,5,12,17,20,22.8,749,21,17,20,494.67,4,3,1,0,0,9.17
2023,5,12,17,25,22.8,749,21,16,20,495.5,4,3,1,0,0,0.83
2023,5,12,17,30,22.8,749,21,15,18,504.67,4,3,1,0,0,9.17
2023,5,12,17,35,22.8,749,21,17,20,520,4,3,1,0,0,15.33
2023,5,12,17,40,22.9,750,21,16,18,534.33,4,3,1,0,0,14.33
2023,5,12,17,45,22.9,749,22,16,20,563.5,4,3,1,0,0,29.17
2023,5,12,17,50,23,749,22,17,20,572,4,3,1,0,0,8.5
2023,5,12,17,55,23.1,749,22,18,22,582,4,3,1,0,0,10
2023,5,12,18,0,23.1,749,22,22,28,596.67,4,3,1,0,0,14.67
2023,5,12,18,5,23.2,749,22,22,26,597,4,3,1,0,0,0.33
2023,5,12,18,10,23.3,749,22,20,23,598,4,3,1,0,0,1
2023,5,12,18,15,23.3,749,21,19,22,593.67,4,3,1,0,0,-4.33
2023,5,12,18,20,23.4,749,21,18,20,583,4,3,1,0,0,-10.67
2023,5,12,18,25,23.4,749,21,17,20,578.33,4,3,1,0,0,-4.67
2023,5,12,18,30,23.4,749,21,16,20,577,4,3,1,0,0,-1.33
2023,5,12,18,35,23.5,749,21,16,19,582,4,3,1,0,0,5
2023,5,12,18,40,23.5,749,21,14,18,585.5,4,3,1,0,0,3.5
2023,5,12,18,45,23.5,749,21,14,18,585,4,3,1,0,0,-0.5
2023,5,12,18,50,23.5,749,21,14,18,585,4,3,1,0,0,0
2023,5,12,18,55,23.5,749,21,14,16,589.33,4,3,1,0,0,4.33
2023,5,12,19,0,23.6,749,21,14,16,594,4,3,1,0,0,4.67
2023,5,12,19,5,23.6,749,21,13,15,596.33,4,3,1,0,0,2.33
2023,5,12,19,10,23.6,749,21,14,16,599,4,3,1,0,0,2.67
2023,5,12,19,15,23.6,749,21,14,16,603,4,3,1,0,0,4
2023,5,12,19,20,23.6,749,21,14,16,602.5,4,3,1,0,0,-0.5
2023,5,12,19,25,23.6,749,21,13,16,603,4,3,1,0,0,0.5
2023,5,12,19,30,23.6,749,21,14,16,600,4,3,1,0,0,-3
2023,5,12,19,35,23.6,749,21,12,15,599,4,3,1,0,0,-1
2023,5,12,19,40,23.6,749,21,12,14,600.5,4,3,1,0,0,1.5
2023,5,12,19,45,23.6,749,21,12,14,603.67,4,3,1,0,0,3.17
2023,5,12,19,50,23.6,749,21,13,16,607.5,4,3,1,0,0,3.83
2023,5,12,19,55,23.6,749,21,13,15,603.33,4,3,1,0,0,-4.17
2023,5,12,20,5,23.6,749,21,11,13,600.67,4,3,1,0,0,-2.66
2023,5,12,20,10,23.6,749,21,11,13,601,4,3,1,0,0,0.33
2023,5,12,20,15,23.6,749,21,11,13,604.67,4,3,1,0,0,3.67
2023,5,12,20,20,23.6,749,21,12,12,602.5,4,3,1,0,0,-2.17
2023,5,12,20,25,23.6,749,21,12,14,603.33,4,3,1,0,0,0.83
2023,5,12,20,30,23.6,750,21,12,14,604.5,4,3,1,0,0,1.17
2023,5,12,20,35,23.6,750,21,10,12,600.67,4,3,1,0,0,-3.83
2023,5,12,20,40,23.6,750,21,10,12,601,4,3,1,0,0,0.33
2023,5,12,20,45,23.6,750,21,11,12,603.33,4,3,1,0,0,2.33
2023,5,12,20,50,23.6,750,21,10,12,602.5,4,3,1,0,0,-0.83
2023,5,12,20,55,23.6,750,21,10,12,604.33,4,3,1,0,0,1.83
2023,5,12,21,0,23.6,750,21,10,12,603.5,4,2,1,0,0,-0.83
2023,5,12,21,5,23.6,750,21,10,12,605.67,4,2,1,0,0,2.17
2023,5,12,21,10,23.6,750,21,10,12,604,4,2,1,0,0,-1.67
2023,5,12,21,15,23.6,750,21,10,12,603,4,2,1,0,0,-1
2023,5,12,21,20,23.6,750,21,10,12,605.5,4,2,1,0,0,2.5
2023,5,12,21,25,23.5,750,21,10,12,605.67,4,2,1,0,0,0.17
2023,5,12,21,30,23.5,750,21,11,12,604.5,4,2,1,0,0,-1.17
2023,5,12,21,35,23.5,750,21,10,12,605.33,4,2,1,0,0,0.83
2023,5,12,21,40,23.5,750,21,10,12,605,4,2,1,0,0,-0.33
2023,5,12,21,45,23.5,750,21,9,10,606.67,4,2,1,0,0,1.67
2023,5,12,21,50,23.5,750,21,9,10,604.5,4,2,1,0,0,-2.17
2023,5,12,21,55,23.5,750,21,10,11,604.67,4,2,1,0,0,0.17
2023,5,12,22,0,23.5,750,21,10,11,605.5,4,2,1,0,0,0.83
2023,5,12,22,5,23.5,750,21,10,11,607.33,4,2,1,0,0,1.83
2023,5,12,22,10,23.5,750,21,10,12,608.5,4,2,1,0,0,1.17
2023,5,12,22,15,23.5,750,21,10,12,609.33,4,2,1,0,0,0.83
2023,5,12,22,20,23.5,750,21,9,10,609.5,4,2,1,0,0,0.17
2023,5,12,22,25,23.5,750,21,9,11,610.33,4,2,1,0,0,0.83
2023,5,12,22,30,23.5,750,21,10,10,611,4,2,1,0,0,0.67
2023,5,12,22,35,23.5,750,21,9,10,610.67,4,2,1,0,0,-0.33
2023,5,12,22,40,23.5,750,21,9,11,613,4,2,1,0,0,2.33
2023,5,12,22,45,23.4,750,21,10,11,609.67,4,2,1,0,0,-3.33
2023,5,12,22,50,23.4,750,21,10,12,607.5,4,2,1,0,0,-2.17
2023,5,12,22,55,23.4,750,21,10,11,607.33,4,2,1,0,0,-0.17
2023,5,12,23,5,23.4,750,21,10,12,605,4,2,1,0,0,-2.33
2023,5,12,23,10,23.4,750,21,10,14,605.5,4,2,1,0,0,0.5
2023,5,12,23,15,23.4,750,21,10,12,606.67,4,2,1,0,0,1.17
2023,5,12,23,20,23.4,750,21,10,12,612,4,2,1,0,0,5.33
2023,5,12,23,25,23.4,750,21,10,11,612.33,4,2,1,0,0,0.33
2023,5,12,23,30,23.4,750,21,10,12,614,4,2,1,0,0,1.67
2023,5,12,23,35,23.4,750,21,10,12,614.33,4,2,1,0,0,0.33
2023,5,12,23,40,23.4,750,21,10,11,616.5,4,2,1,0,0,2.17
2023,5,12,23,45,23.4,750,21,10,11,617.33,4,2,1,0,0,0.83
2023,5,12,23,50,23.4,750,21,10,10,617,4,2,1,0,0,-0.33
2023,5,12,23,55,23.4,750,21,10,11,616.67,4,2,1,0,0,-0.33
2023,5,15,0,0,23.2,741,13,5,6,417,4,1,1,0,0,-199.67
2023,5,15,0,5,23.2,741,13,6,7,417.33,4,1,1,0,0,0.33
2023,5,15,0,10,23.2,741,13,5,6,417,4,1,1,0,0,-0.33
2023,5,15,0,15,23.2,741,13,6,7,418,4,1,1,0,0,1
2023,5,15,0,20,23.2,741,13,6,6,417.5,4,1,1,0,0,-0.5
2023,5,15,0,25,23.2,741,13,6,7,418.33,4,1,1,0,0,0.83
2023,5,15,0,30,23.2,741,13,5,6,417,4,1,1,0,0,-1.33
2023,5,15,0,35,23.2,741,13,6,7,418.33,4,1,1,0,0,1.33
2023,5,15,0,40,23.2,741,13,6,6,417.5,4,1,1,0,0,-0.83
2023,5,15,0,45,23.2,741,13,6,7,416.33,4,1,1,0,0,-1.17
2023,5,15,0,50,23.2,741,13,6,8,418.5,4,1,1,0,0,2.17
2023,5,15,0,55,23.2,741,13,5,6,417,4,1,1,0,0,-1.5
2023,5,15,1,0,23.2,741,13,6,7,416.5,4,1,1,0,0,-0.5
2023,5,15,1,5,23.2,741,13,6,6,417.67,4,1,1,0,0,1.17
2023,5,15,1,10,23.2,741,13,6,7,417.5,4,1,1,0,0,-0.17
2023,5,15,1,15,23.2,741,13,6,6,417.33,4,1,1,0,0,-0.17
2023,5,15,1,20,23.2,742,13,5,6,416,4,1,1,0,0,-1.33
2023,5,15,1,25,23.2,742,13,6,7,417,4,1,1,0,0,1
2023,5,15,1,30,23.2,742,13,6,7,418.5,4,1,1,0,0,1.5
2023,5,15,1,35,23.2,742,13,6,7,417,4,1,1,0,0,-1.5
2023,5,15,1,40,23.2,742,13,6,7,417.5,4,1,1,0,0,0.5
2023,5,15,1,45,23.2,742,13,6,8,417.33,4,1,1,0,0,-0.17
2023,5,15,1,50,23.2,742,13,6,7,417.5,4,1,1,0,0,0.17
2023,5,15,1,55,23.2,742,14,7,8,417,4,1,1,0,0,-0.5
2023,5,15,2,5,23.1,742,14,7,7,417,4,1,1,0,0,0
2023,5,15,2,10,23.1,742,14,7,8,417.5,4,1,1,0,0,0.5
2023,5,15,2,15,23.1,742,14,7,7,417,4,1,1,0,0,-0.5
2023,5,15,2,20,23.1,742,14,7,8,417.5,4,1,1,0,0,0.5
2023,5,15,2,25,23.1,742,14,7,8,418,4,1,1,0,0,0.5
2023,5,15,2,30,23.1,742,14,7,8,418,4,1,1,0,0,0
2023,5,15,2,35,23.1,742,14,7,8,417.33,4,1,1,0,0,-0.67
2023,5,15,2,40,23.1,742,14,6,8,418,4,1,1,0,0,0.67
2023,5,15,2,45,23.1,742,14,7,8,417.67,4,1,1,0,0,-0.33
2023,5,15,2,50,23.1,742,14,8,8,417,4,1,1,0,0,-0.67
2023,5,15,2,55,23.1,742,14,7,9,416,4,1,1,0,0,-1
2023,5,15,3,0,23.1,742,14,7,8,416,4,2,1,0,0,0
2023,5,15,3,5,23.1,742,14,7,8,418.67,4,2,1,0,0,2.67
2023,5,15,3,10,23.1,742,14,8,8,420,4,2,1,0,0,1.33
2023,5,15,3,15,23.1,742,14,8,8,420.67,4,2,1,0,0,0.67
2023,5,15,3,20,23,743,14,8,8,422,4,2,1,0,0,1.33
2023,5,15,3,25,23,743,14,8,9,423.67,4,2,1,0,0,1.67
2023,5,15,3,30,23,743,14,8,8,425.5,4,2,1,0,0,1.83
2023,5,15,3,35,23,743,14,7,8,426,4,2,1,0,0,0.5
2023,5,15,3,40,23,743,14,7,8,427.5,4,2,1,0,0,1.5
2023,5,15,3,45,23,743,14,7,9,428,4,2,1,0,0,0.5
2023,5,15,3,50,23,743,14,8,8,428,4,2,1,0,0,0
2023,5,15,3,55,23,743,14,7,8,428.33,4,2,1,0,0,0.33
2023,5,15,4,0,23,743,14,7,8,429.5,4,2,1,0,0,1.17
2023,5,15,4,5,23,743,14,7,9,429.67,4,2,1,0,0,0.17
2023,5,15,4,10,23,743,14,8,8,429.5,4,2,1,0,0,-0.17
2023,5,15,4,15,23,743,14,8,9,428.33,4,2,1,0,0,-1.17
2023,5,15,4,20,23,743,14,8,8,430,4,2,1,0,0,1.67
2023,5,15,4,25,23,743,14,7,9,429.67,4,2,1,0,0,-0.33
2023,5,15,4,30,23,743,14,8,9,428.5,4,2,1,0,0,-1.17
2023,5,15,4,35,23,743,14,8,9,429,4,2,1,0,0,0.5
2023,5,15,4,40,23,743,14,8,8,429.5,4,2,1,0,0,0.5
2023,5,15,4,45,23,743,14,8,9,428.33,4,2,1,0,0,-1.17
2023,5,15,4,50,23,744,14,7,8,429,4,2,1,0,0,0.67
2023,5,15,4,55,23,744,14,7,9,427.33,4,2,1,0,0,-1.67
2023,5,15,5,5,23,744,14,8,8,429.33,4,2,1,0,0,2
2023,5,15,5,10,23,744,14,8,9,428,4,2,1,0,0,-1.33
2023,5,15,5,15,23,744,14,8,9,429,4,2,1,0,0,1
2023,5,15,5,20,23,744,14,8,9,429,4,2,1,0,0,0
2023,5,15,5,25,23,744,14,7,8,427.67,4,2,1,0,0,-1.33
2023,5,15,5,30,23,744,14,8,9,428,4,2,1,0,0,0.33
2023,5,15,5,35,22.9,744,14,8,9,427.67,4,2,1,0,0,-0.33
2023,5,15,5,40,22.9,744,14,7,8,426.5,4,2,1,0,0,-1.17
2023,5,15,5,45,22.9,744,14,8,9,427.67,4,2,1,0,0,1.17
2023,5,15,5,50,22.9,744,14,8,8,429,4,2,1,0,0,1.33
2023,5,15,5,55,22.9,744,14,7,8,426.67,4,2,1,0,0,-2.33
2023,5,15,6,0,22.9,744,14,8,8,426,4,2,1,0,0,-0.67
2023,5,15,6,5,22.9,744,14,8,9,424.67,4,2,1,0,0,-1.33
2023,5,15,6,10,22.9,744,14,6,7,425,4,2,1,0,0,0.33
2023,5,15,6,15,22.9,744,14,7,9,424.33,4,2,1,0,0,-0.67
2023,5,15,6,20,22.9,744,14,8,8,425,4,2,1,0,0,0.67
2023,5,15,6,25,22.9,744,14,7,8,426,4,2,1,0,0,1
2023,5,15,6,30,22.9,744,14,8,9,424.5,4,2,1,0,0,-1.5
2023,5,15,6,35,22.9,744,14,7,8,423,4,2,1,0,0,-1.5
2023,5,15,6,40,23,745,14,8,9,423.5,4,2,1,0,0,0.5
2023,5,15,6,45,23,745,14,8,9,423.67,4,2,1,0,0,0.17
2023,5,15,6,50,23,745,14,8,8,422.5,4,2,1,0,0,-1.17
2023,5,15,6,55,23.1,745,14,7,8,423.33,4,2,1,0,0,0.83
2023,5,15,7,0,23.1,745,14,6,8,422,4,2,1,0,0,-1.33
2023,5,15,7,5,23.2,745,14,8,8,424.33,4,2,1,0,0,2.33
2023,5,15,7,10,23.2,745,14,7,9,425,4,2,1,0,0,0.67
2023,5,15,7,15,23.3,745,16,7,8,428,4,2,1,0,0,3
2023,5,15,7,20,23.3,745,17,8,8,427.5,4,2,1,0,0,-0.5
2023,5,15,7,25,23.4,745,17,8,9,426.67,4,2,1,0,0,-0.83
2023,5,15,7,30,23.4,745,17,8,10,427,4,2,1,0,0,0.33
2023,5,15,7,35,23.5,745,17,7,8,430,4,2,1,0,0,3
2023,5,15,7,40,23.5,745,17,8,9,429.5,4,2,1,0,0,-0.5
2023,5,15,7,45,23.6,745,17,7,8,431,4,2,1,0,0,1.5
2023,5,15,7,50,23.6,745,17,7,8,429.5,4,2,1,0,0,-1.5
2023,5,15,7,55,23.7,745,17,7,8,431.67,4,2,1,0,0,2.17
2023,5,15,8,5,23.8,745,17,8,10,431.67,4,2,1,0,0,0
2023,5,15,8,10,23.8,745,17,8,8,433.5,4,2,1,0,0,1.83
2023,5,15,8,15,23.8,745,17,7,8,433,4,2,1,0,0,-0.5
2023,5,15,8,20,23.8,745,17,8,9,432.5,4,2,1,0,0,-0.5
2023,5,15,8,25,23.8,745,17,7,9,440,4,2,1,0,0,7.5
2023,5,15,8,30,23.8,745,17,7,8,442.5,4,2,1,0,0,2.5
2023,5,15,8,35,23.9,745,16,8,9,445.5,4,2,1,0,0,3
2023,5,15,8,40,23.9,745,16,7,8,448.67,4,2,1,0,0,3.17
2023,5,15,8,45,23.9,746,17,8,10,452,4,2,1,0,0,3.33
2023,5,15,8,50,24,746,17,7,8,452.33,4,2,1,0,0,0.33
2023,5,15,8,55,24,746,17,8,8,460,4,2,1,0,0,7.67
2023,5,15,9,0,24,746,16,8,9,457.33,4,2,1,0,0,-2.67
2023,5,15,9,5,24.1,746,16,8,9,454,4,2,1,0,0,-3.33
2023,5,15,9,10,24.1,746,16,7,9,452.33,4,2,1,0,0,-1.67
2023,5,15,9,15,24.1,746,16,8,10,450,4,2,1,0,0,-2.33
2023,5,15,9,20,24.1,746,16,7,9,450.33,4,2,1,0,0,0.33
2023,5,15,9,25,24.1,746,15,8,12,452,4,2,1,0,0,1.67
2023,5,15,9,30,24.1,746,15,8,11,451.67,4,2,1,0,0,-0.33
2023,5,15,9,35,24.1,746,15,8,10,453,4,2,1,0,0,1.33
2023,5,15,9,40,24.1,746,15,7,10,448.67,4,2,1,0,0,-4.33
2023,5,15,9,45,24,746,14,7,10,450,4,2,1,0,0,1.33
2023,5,15,9,50,23.9,746,14,7,9,446,4,2,1,0,0,-4
2023,5,15,9,55,23.9,746,14,6,8,447,4,2,1,0,0,1
2023,5,15,10,0,23.8,746,14,7,8,444,4,2,0,0,1,-3
2023,5,15,10,5,23.8,746,14,30,36,452.5,4,2,0,0,1,8.5
2023,5,15,10,10,23.8,746,14,145,167,498.33,4,2,0,0,1,45.83
2023,5,15,10,15,23.8,746,15,286,331,521,4,2,0,0,1,22.67
2023,5,15,10,20,23.9,746,15,117,135,539.67,4,2,1,0,0,18.67
2023,5,15,10,25,23.9,746,14,6,9,477.5,4,2,1,0,0,-62.17
2023,5,15,10,30,23.9,746,14,6,6,471.33,4,2,1,0,0,-6.17
2023,5,15,10,35,23.8,746,14,5,7,460,4,2,1,0,0,-11.33
2023,5,15,10,40,23.8,746,14,5,6,450.33,4,2,1,0,0,-9.67
2023,5,15,10,45,23.7,746,14,5,5,444.5,4,2,1,0,0,-5.83
2023,5,15,10,50,23.6,746,14,5,6,439.33,4,2,1,0,0,-5.17
2023,5,15,10,55,23.6,746,14,5,6,435.5,4,2,1,0,0,-3.83
2023,5,15,11,5,23.4,746,14,4,6,427,4,6,0,1,2,-8.5
2023,5,15,11,10,23.3,746,15,12,15,511,4,6,0,1,2,84
2023,5,15,11,15,23.2,746,15,62,70,604.5,4,6,0,1,2,93.5
2023,5,15,11,20,23.2,746,15,162,207,562.67,4,6,0,1,2,-41.83
2023,5,15,11,25,23.2,746,15,166,188,606.5,4,6,0,1,2,43.83
2023,5,15,11,30,23.1,746,15,198,224,577.33,4,6,1,1,0,-29.17
2023,5,15,11,35,23,746,15,25,31,527,4,6,1,1,0,-50.33
2023,5,15,11,40,22.7,746,15,8,9,480.33,4,6,1,1,0,-46.67
2023,5,15,11,45,22.5,746,15,7,8,468.5,4,6,1,1,0,-11.83
2023,5,15,11,50,22.4,746,15,7,8,458.67,4,6,1,1,0,-9.83
2023,5,15,11,55,22.4,746,15,8,10,454,4,6,1,1,0,-4.67
2023,5,15,12,0,22.4,746,16,7,9,451.67,4,7,1,1,0,-2.33
2023,5,15,12,5,22.4,746,16,8,10,452,4,7,1,1,0,0.33
2023,5,15,12,10,22.4,746,16,7,8,448.67,4,7,1,1,0,-3.33
2023,5,15,12,15,22.3,746,16,6,8,437,4,7,1,1,0,-11.67
2023,5,15,12,20,22.2,746,15,6,8,432.33,4,7,1,1,0,-4.67
2023,5,15,12,25,22,746,15,7,10,428.5,4,7,1,1,0,-3.83
2023,5,15,12,30,21.8,746,15,7,9,423.67,4,7,1,1,0,-4.83
2023,5,15,12,35,21.6,746,16,8,8,421.5,4,7,1,1,0,-2.17
2023,5,15,12,40,21.5,746,16,8,10,417.33,4,7,1,1,0,-4.17
2023,5,15,12,45,21.3,746,16,10,12,416,4,7,1,1,0,-1.33
2023,5,15,12,50,21.2,746,16,11,12,412.33,4,7,1,1,0,-3.67
2023,5,15,12,55,21,746,16,10,12,410,4,7,1,1,0,-2.33
2023,5,15,13,0,20.9,746,16,10,13,411.33,4,2,1,1,0,1.33
2023,5,15,13,5,20.8,746,16,10,12,417,4,2,1,1,0,5.67
2023,5,15,13,10,20.9,746,16,10,11,433.67,4,2,0,1,1,16.67
2023,5,15,13,15,20.9,746,17,8,10,459,4,2,0,1,1,25.33
2023,5,15,13,20,20.9,746,17,7,9,476.67,4,2,0,1,1,17.67
2023,5,15,13,25,21,746,17,8,10,489,4,2,0,1,1,12.33
2023,5,15,13,30,21.1,746,17,7,8,489.33,4,2,0,1,1,0.33
2023,5,15,13,35,21.1,746,17,6,8,487,4,2,0,1,1,-2.33
2023,5,15,13,40,21.1,746,17,5,6,484.33,4,2,0,1,1,-2.67
2023,5,15,13,45,21.1,746,17,5,6,485.5,4,2,0,1,1,1.17
2023,5,15,13,50,21.2,746,17,5,6,491.33,4,2,0,1,1,5.83
2023,5,15,13,55,21.2,746,17,4,4,493,4,2,0,1,1,1.67
2023,5,15,14,5,21.4,746,17,4,5,491.5,4,2,0,1,1,-1.5
2023,5,15,14,10,21.4,746,17,4,5,492,4,2,0,1,1,0.5
2023,5,15,14,15,21.5,746,17,4,4,498,4,2,0,1,1,6
2023,5,15,14,20,21.6,746,17,3,4,494.67,4,2,0,1,1,-3.33
2023,5,15,14,25,21.6,746,17,4,4,488,4,2,0,1,1,-6.67
2023,5,15,14,30,21.6,746,17,4,4,481.33,4,2,0,1,1,-6.67
2023,5,15,14,35,21.5,746,17,4,5,474.5,4,2,0,1,1,-6.83
2023,5,15,14,40,21.5,746,17,5,6,478.33,4,2,0,1,1,3.83
2023,5,15,14,45,21.5,746,17,5,6,477,4,2,1,1,0,-1.33
2023,5,15,14,50,21.6,746,17,4,5,466.33,4,2,0,1,1,-10.67
2023,5,15,14,55,21.6,746,17,4,6,448,4,2,1,1,0,-18.33
2023,5,15,15,0,21.6,746,17,5,6,442.33,4,1,1,1,0,-5.67
2023,5,15,15,5,21.5,746,17,5,6,439.5,4,1,1,1,0,-2.83
2023,5,15,15,10,21.5,746,17,6,7,441.67,4,1,0,1,1,2.17
2023,5,15,15,15,21.4,746,17,6,8,459.5,4,1,0,1,1,17.83
2023,5,15,15,20,21.4,746,17,7,8,465,4,1,0,1,1,5.5
2023,5,15,15,25,21.4,746,17,8,8,475.5,4,1,0,1,1,10.5
2023,5,15,15,30,21.4,746,17,6,7,485.33,4,1,0,1,1,9.83
2023,5,15,15,35,21.4,746,18,8,10,486.5,4,1,0,1,1,1.17
2023,5,15,15,40,21.3,746,17,8,9,480,4,1,0,1,1,-6.5
2023,5,15,15,45,21.3,746,17,7,8,477,4,1,0,1,1,-3
2023,5,15,15,50,21.2,746,17,7,9,482.67,4,1,0,1,1,5.67
2023,5,15,15,55,21.2,746,18,8,9,485,4,1,0,1,1,2.33
2023,5,15,16,0,21.3,746,18,9,10,487.33,4,2,0,1,1,2.33
2023,5,15,16,5,21.3,746,18,8,10,486.5,4,2,0,1,1,-0.83
2023,5,15,16,10,21.3,746,18,9,11,481.67,4,2,0,1,1,-4.83
2023,5,15,16,15,21.3,746,18,10,10,476,4,2,0,1,1,-5.67
2023,5,15,16,20,21.3,745,18,10,12,477,4,2,0,1,1,1
2023,5,15,16,25,21.3,745,18,10,12,471,4,2,0,1,1,-6
2023,5,15,16,30,21.3,745,18,10,12,472,4,2,0,1,1,1
2023,5,15,16,35,21.3,745,18,10,12,473.5,4,2,0,1,1,1.5
2023,5,15,16,40,21.3,745,18,11,14,474,4,2,0,1,1,0.5
2023,5,15,16,45,21.4,745,17,12,14,470.5,4,2,0,1,1,-3.5
2023,5,15,16,50,21.3,745,17,14,16,472.33,4,2,0,1,1,1.83
2023,5,15,16,55,21.3,745,17,14,16,474,4,2,0,1,1,1.67
